timestamp,price
2025-07-07T16:26:03.581723+09:00,108915
2025-07-07T16:26:33.591770100+09:00,108921
2025-07-07T16:26:53.337423300+09:00,108921
2025-07-07T16:27:23.336694800+09:00,108921
2025-07-07T16:27:30.217460500+09:00,108923
2025-07-07T16:28:00.223511900+09:00,108923
2025-07-07T16:28:16.270268200+09:00,108924
2025-07-07T16:28:46.264320600+09:00,108924
2025-07-07T16:29:16.270646500+09:00,108924
2025-07-07T16:29:46.266322500+09:00,108934
2025-07-07T16:30:16.272501800+09:00,108934
2025-07-07T16:41:30.976539+09:00,108965
2025-07-07T16:42:00.980617600+09:00,108965
2025-07-07T16:42:30.973074200+09:00,108965
2025-07-07T16:43:00.976336900+09:00,108972
2025-07-07T16:43:30.972617+09:00,108972
2025-07-07T16:44:00.968396900+09:00,108972
2025-07-07T16:44:30.972066400+09:00,108960
2025-07-07T16:45:00.976399600+09:00,108960
2025-07-07T16:45:30.968008700+09:00,108960
2025-07-07T16:46:00.967908800+09:00,108955
2025-07-07T16:46:30.967938500+09:00,108955
2025-07-07T16:47:00.980230800+09:00,108955
2025-07-07T16:47:30.972414700+09:00,108964
2025-07-07T16:48:00.970924800+09:00,108964
2025-07-07T16:48:30.980091+09:00,108964
2025-07-07T16:49:00.980102400+09:00,108966
2025-07-07T16:49:30.977830900+09:00,108966
2025-07-07T16:50:00.981362300+09:00,108966
2025-07-07T16:50:30.966892+09:00,108964
2025-07-07T16:51:00.966519400+09:00,108964
2025-07-07T16:51:30.976153+09:00,108964
2025-07-07T16:52:00.978177500+09:00,108970
2025-07-07T16:52:30.970319+09:00,108970
2025-07-07T16:53:00.979144100+09:00,108970
2025-07-07T16:53:30.969108+09:00,108990
2025-07-07T16:54:00.972416600+09:00,108990
2025-07-07T16:54:30.970829700+09:00,108990
2025-07-07T16:55:00.971529500+09:00,109000
2025-07-07T16:55:30.972038100+09:00,109000
2025-07-07T16:56:00.969921500+09:00,109000
2025-07-07T16:56:30.975790+09:00,109039
2025-07-07T16:57:00.970351300+09:00,109039
2025-07-07T16:57:30.980998900+09:00,109039
2025-07-07T16:58:00.972684700+09:00,109040
2025-07-07T16:58:30.972560400+09:00,109040
2025-07-07T16:59:00.977097600+09:00,109040
2025-07-07T16:59:30.979202400+09:00,109048
2025-07-07T17:00:00.975553400+09:00,109048
2025-07-07T17:00:30.981096900+09:00,109048
2025-07-07T17:01:00.975471800+09:00,109056
2025-07-07T17:01:30.977970400+09:00,109056
2025-07-07T17:02:00.972534500+09:00,109056
2025-07-07T17:02:30.980612600+09:00,109057
2025-07-07T17:03:00.974836700+09:00,109057
2025-07-07T17:03:30.965841+09:00,109057
2025-07-07T17:04:00.970390500+09:00,109056
2025-07-07T17:04:30.980687200+09:00,109056
2025-07-07T17:05:00.973896700+09:00,109056
2025-07-07T17:05:30.976451600+09:00,109056
2025-07-07T17:06:00.975803400+09:00,109056
2025-07-07T17:06:30.980134100+09:00,109056
2025-07-07T17:07:00.973183300+09:00,109059
2025-07-07T17:07:30.973937800+09:00,109059
2025-07-07T17:08:00.976917100+09:00,109059
2025-07-07T17:08:30.971221200+09:00,109058
2025-07-07T17:09:00.970357200+09:00,109058
2025-07-07T17:09:30.969403500+09:00,109058
2025-07-07T17:10:00.975973300+09:00,109044
2025-07-07T17:10:30.969624+09:00,109044
2025-07-07T17:11:00.980450400+09:00,109044
2025-07-07T17:11:30.974844100+09:00,109037
2025-07-07T17:12:00.977111800+09:00,109037
2025-07-07T17:12:30.974393+09:00,109037
2025-07-07T17:13:00.978255100+09:00,109025
2025-07-07T17:13:30.976954700+09:00,109025
2025-07-07T17:14:00.975254500+09:00,109025
2025-07-07T17:14:30.971323700+09:00,109012
2025-07-07T17:15:00.978616200+09:00,109012
2025-07-07T17:15:30.975134400+09:00,109012
2025-07-07T17:16:00.978415500+09:00,108994
2025-07-07T17:16:30.970919700+09:00,108994
2025-07-07T17:17:00.978920900+09:00,108994
2025-07-07T17:17:30.971411500+09:00,108971
2025-07-07T17:18:00.975177400+09:00,108971
2025-07-07T17:18:30.980481+09:00,108971
2025-07-07T17:19:00.967622500+09:00,108958
2025-07-07T17:19:30.968159900+09:00,108958
2025-07-07T17:20:00.975727600+09:00,108958
2025-07-07T17:20:30.972220800+09:00,108928
2025-07-07T17:21:00.972630700+09:00,108928
2025-07-07T17:21:30.967515500+09:00,108928
2025-07-07T17:22:00.971161800+09:00,108919
2025-07-07T17:22:30.971950+09:00,108919
2025-07-07T17:23:00.973831800+09:00,108919
2025-07-07T17:29:26.054931+09:00,108917
2025-07-07T17:29:56.057743300+09:00,108917
2025-07-07T17:30:26.063079400+09:00,108917
2025-07-07T17:30:56.061423500+09:00,108914
2025-07-07T17:31:26.051693300+09:00,108914
2025-07-07T17:31:56.063559500+09:00,108914
2025-07-07T17:32:26.055150900+09:00,108930
2025-07-07T17:32:56.050598300+09:00,108930
2025-07-14T14:50:15.309209700+09:00,122209
2025-07-14T14:50:45.308679600+09:00,122209
2025-07-14T14:51:15.295505500+09:00,122209
2025-07-14T14:51:45.300453800+09:00,122121
2025-07-14T14:52:15.305536800+09:00,122121
2025-07-14T14:52:45.303899700+09:00,122121
2025-07-14T14:53:15.308170700+09:00,122078
2025-07-14T14:53:45.300271500+09:00,122078
2025-07-14T14:54:15.303803700+09:00,122078
2025-07-14T14:54:45.307482+09:00,122105
2025-07-14T14:55:15.307151400+09:00,122105
2025-07-14T14:55:45.300198900+09:00,122105
2025-07-14T14:56:15.302365700+09:00,122142
2025-07-14T14:56:45.304164100+09:00,122142
2025-07-14T14:57:15.308372900+09:00,122142
2025-07-14T14:57:45.298927700+09:00,122224
2025-07-14T14:58:15.308001900+09:00,122224
2025-07-14T14:58:45.304991500+09:00,122224
2025-07-14T14:59:15.305341600+09:00,122246
2025-07-14T14:59:45.302521800+09:00,122246
2025-07-14T15:00:15.306387900+09:00,122246
2025-07-14T15:00:45.305911+09:00,122361
2025-07-14T15:01:15.303203300+09:00,122361
2025-07-14T15:01:45.297635+09:00,122361
2025-07-14T15:02:15.297352800+09:00,122380
2025-07-14T15:02:45.301846900+09:00,122380
2025-07-14T15:03:15.305045100+09:00,122380
2025-07-14T15:03:45.300193400+09:00,122365
2025-07-14T15:04:15.302612300+09:00,122365
2025-07-14T15:04:45.302440900+09:00,122365
2025-07-14T15:05:15.309213900+09:00,122337
2025-07-14T15:05:45.296133300+09:00,122337
2025-07-14T15:06:15.309730+09:00,122337
2025-07-14T15:06:45.308366600+09:00,122297
2025-07-14T15:07:15.297656600+09:00,122297
2025-07-14T15:07:45.308847800+09:00,122297
2025-07-14T15:08:15.297920200+09:00,122253
2025-07-14T15:08:45.302087600+09:00,122253
2025-07-14T15:09:15.300266800+09:00,122253
2025-07-14T15:09:45.296991200+09:00,122232
2025-07-14T15:10:15.299337200+09:00,122232
2025-07-14T15:10:45.300766600+09:00,122232
2025-07-14T15:11:15.301457100+09:00,122220
2025-07-14T15:11:45.299483500+09:00,122220
2025-07-14T15:12:15.305156600+09:00,122220
2025-07-14T15:12:45.296734700+09:00,122197
2025-07-14T15:13:15.303881600+09:00,122197
2025-07-14T15:13:45.303812300+09:00,122197
2025-07-14T15:14:15.297179600+09:00,122182
2025-07-14T15:14:45.301671200+09:00,122182
2025-07-14T15:15:15.300112700+09:00,122182
2025-07-14T15:15:45.296514200+09:00,122180
2025-07-14T15:16:15.303243800+09:00,122180
2025-07-14T15:16:45.306242300+09:00,122180
2025-07-14T15:17:15.305899600+09:00,122187
2025-07-14T15:17:45.299142800+09:00,122187
2025-07-14T15:18:15.298697+09:00,122187
2025-07-14T15:18:45.304257+09:00,122216
2025-07-14T15:19:15.301320800+09:00,122216
2025-07-14T15:19:45.308057900+09:00,122216
2025-07-14T15:20:06.946301400+09:00,122236
2025-07-14T15:20:36.941599200+09:00,122236
2025-07-14T15:21:06.949987600+09:00,122236
2025-07-14T15:21:36.944990300+09:00,122266
2025-07-14T15:22:06.950826300+09:00,122266
2025-07-14T15:22:46.577613400+09:00,122303
2025-07-14T15:23:16.582993700+09:00,122303
2025-07-14T15:23:46.585263900+09:00,122303
2025-07-14T15:24:16.588479400+09:00,122327
2025-07-14T15:24:46.582755300+09:00,122327
2025-07-14T15:25:16.583861+09:00,122327
2025-07-14T15:25:46.588555300+09:00,122354
2025-07-14T15:26:16.577019500+09:00,122354
2025-07-14T15:26:46.576710900+09:00,122354
2025-07-14T15:27:16.588632100+09:00,122362
2025-07-14T15:27:46.580188500+09:00,122362
2025-07-14T15:28:16.589495900+09:00,122362
2025-07-14T15:28:46.588666400+09:00,122380
2025-07-14T15:29:16.580239100+09:00,122380
2025-07-14T15:29:46.587769+09:00,122380
2025-07-14T15:30:16.585188800+09:00,122394
2025-07-14T15:30:46.585161700+09:00,122394
2025-07-14T15:31:16.576800900+09:00,122394
2025-07-14T15:31:46.584126200+09:00,122349
2025-07-14T15:32:16.577034500+09:00,122349
2025-07-14T15:32:46.586698+09:00,122349
2025-07-14T15:33:16.585018900+09:00,122310
2025-07-14T15:33:46.584777100+09:00,122310
2025-07-14T15:34:16.579135200+09:00,122310
2025-07-14T15:34:46.589587600+09:00,122282
2025-07-14T15:35:16.583764600+09:00,122282
2025-07-14T15:35:46.579327200+09:00,122282
2025-07-14T15:36:16.588332200+09:00,122262
2025-07-14T15:36:46.580121300+09:00,122262
2025-07-14T15:37:16.583917400+09:00,122262
2025-07-14T15:37:46.584866400+09:00,122232
2025-07-14T15:38:16.576011600+09:00,122232
2025-07-14T15:38:46.575873+09:00,122232
2025-07-14T15:39:16.589320100+09:00,122216
